"station_code","sample_date","sample_time","sample_id","depth_adjust","avg_time_per_rev","flow_start_meter","flow_end_meter","flow_set_time","river_left_depth","river_center_depth","river_right_depth","thalweg","cone","start_counter","counter","debris_tubs","velocity","turbidity","trap_fishing","partial_sample","sub_week","trap_start_date","trap_start_time","weather","habitat","trap_sample_type","diel","debris_type","gear_condition","baileys_efficiency"
"UBC","2020-10-21","07:50:13","295_20",28,40,79000,93518,600,3.4000001,3.5,3.3,TRUE,1,0,6655,5,2.11720833333333,1.65,TRUE,FALSE,"A","2020-10-20","08:08:14","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-22","11:19:53","296_20",27,43,94000,102107,340,3.4000001,3.3,3.2,TRUE,1,0,7411,7,2.08636029411765,1.83,TRUE,FALSE,"A","2020-10-21","07:50:13","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-24","07:55:26","298_20",27,37,102000,109672,315,3.4000001,3.4000001,3.2,TRUE,1,0,7189,1.5,2.13111111111111,2.1400001,TRUE,FALSE,"A","2020-10-23","08:09:45","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-25","08:00:54","299_20",27,36,95000,102328,300,3.4000001,3.3,3.2,TRUE,1,0,7096,0.75,2.13733333333333,2.0999999,TRUE,TRUE,"A","2020-10-24","07:55:26","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-26","08:12:06","300_20",27,35,102000,110210,327,3.5,3.4000001,3.2,TRUE,1,0,6762,10.5,2.19686544342508,NA,TRUE,FALSE,"A","2020-10-25","08:00:54","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-27","08:05:38","301_20",27,36,110000,117468,309,3.3,3.4000001,3.2,TRUE,1,0,7264,1.9,2.11472491909385,1.62,TRUE,FALSE,"A","2020-10-26","08:12:06","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-28","08:26:27","302_20",27,35,118000,125540,303,3.5999999,3.5,3.4000001,TRUE,1,0,7560,1,2.17739273927393,2.5599999,TRUE,FALSE,"A","2020-10-27","08:05:38","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-10-28","12:43:39","302_20",28,21,NA,NA,NA,3.8,4,4,TRUE,0.5,0,0,0.5,NA,1.0599999,TRUE,FALSE,"A","2020-10-27","12:15:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-10-28","13:51:48","302_20",27,54,158000,167213,361,3.4000001,3.3,2.9000001,TRUE,0.5,0,0,NA,2.23306786703601,1.76,TRUE,FALSE,"A","2020-10-27","14:00:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-10-29","12:04:17","303_20",27,24,167000,180527,300,3.7,3.9000001,3.5999999,TRUE,0.5,0,8361,0.5,3.945375,1.13,TRUE,FALSE,"A","2020-10-28","12:43:39","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-10-29","13:45:00","303_20",27,46,181000,190802,361,3.5,3.5,3.2,TRUE,0.5,0,0,0.30000001,2.37583102493075,2.4400001,TRUE,FALSE,"A","2020-10-28","13:51:48","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-29","11:24:00","303_20",27,35,126000,143492,716,3.3,3.4000001,3.3,TRUE,1,0,8196,0.80000001,2.13763966480447,1.21,TRUE,FALSE,"A","2020-10-28","08:26:27","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-30","07:55:01","304_20",28,35,144000,151888,325,3.5,3.4000001,3.3,TRUE,1,0,6301,0.5,2.12369230769231,1.9,TRUE,FALSE,"A","2020-10-29","11:24:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-10-30","10:39:44","304_20",29,22,191000,215035,585,3.5999999,3.8,3.9000001,TRUE,0.5,0,7175,0.25,3.59497863247863,1.49,TRUE,FALSE,"A","2020-10-29","12:04:17","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-04-22","11:27:00","112_21",27,40,321000,330463,396,4.3000002,4.1999998,4.3000002,TRUE,1,0,6860,1,2.09094065656566,2.6400001,TRUE,FALSE,"A","2021-04-21","11:03:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-02-19","09:06:39","050_21",28,19,764000,775792,304,3.5999999,3.8,3.9000001,TRUE,0.5,0,11997,0.2,3.39407894736842,0.66000003,TRUE,FALSE,"A","2021-02-18","10:54:46","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-02-19","10:14:19","050_21",28,34,776000,788994,488,3.7,3.8,3.5999999,TRUE,0.5,0,7057,0.1,2.32986680327869,0.93000001,TRUE,FALSE,"A","2021-02-18","11:59:10","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-02-19","12:28:07","050_21",28,38,73000,80123,303,4.5999999,4.3000002,4.3000002,TRUE,1,0,6646,0.1,2.05697194719472,1.98,TRUE,FALSE,"A","2021-02-18","15:32:06","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-02-22","11:01:53","053_21",28,21,789000,800932,303,3.7,3.9000001,3.8,TRUE,0.5,0,12744,0.40000001,3.44570957095709,0.94,TRUE,FALSE,"A","2021-02-21","10:25:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-02-22","12:14:49","053_21",38,36,801000,809038,314,3.5999999,3.7,3.5999999,TRUE,0.5,0,1817,0.40000001,2.23988853503185,0.88,TRUE,TRUE,"A","2021-02-21","10:55:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"UBC","2021-02-22","11:22:00","053_21",28,38,80000,87695,343,4.4000001,4.1999998,4.3000002,TRUE,1,0,6240,0.30000001,1.96301020408163,2.1099999,TRUE,FALSE,"A","2021-02-21","13:00:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-02-23","08:15:03","054_21",27,21,808000,826349,480,3.3,3.8,3.8,TRUE,0.5,0,11211,0.1,3.34486979166667,0.81,TRUE,FALSE,"A","2021-02-22","11:01:53","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-02-23","08:47:36","054_21",27,37,826000,834695,340,3.7,3.8,3.7,TRUE,0.5,0,6125,0.1,2.23768382352941,0.94999999,TRUE,FALSE,"A","2021-02-22","12:14:49","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-02-23","11:37:59","054_21",NA,44,88000,95000,330,4.0999999,4.1999998,4,TRUE,1,0,6539,0.2,1.85606060606061,2.05,TRUE,FALSE,"A","2021-02-22","11:22:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-02-24","08:21:20","055_21",29,20,834000,847301,346,3.7,3.8,3.8,TRUE,0.5,0,12730,0.30000001,3.36369219653179,0.83999997,TRUE,FALSE,"A","2021-02-23","08:15:03","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-02-24","09:30:19","055_21",27,39,847000,854747,300,3.8,3.7,3.7,TRUE,0.5,0,7349,0.40000001,2.25954166666667,0.94,TRUE,FALSE,"A","2021-02-23","08:47:36","sunny","run","non-intensive","day","Leaves","Trap is fishing normal",NA
"UBC","2021-02-24","13:48:00","055_21",29,46,94000,102892,438,4.1999998,4.1999998,4.0999999,TRUE,1,0,6479,0.5,1.7763698630137,2.5599999,TRUE,FALSE,"A","2021-02-23","11:37:59","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-02-25","12:56:13","056_21",28,36,909000,922238,514,3.5999999,3.7,3.7,TRUE,0.5,0,8077,0.60000002,2.25355058365759,0.99000001,TRUE,FALSE,"A","2021-02-24","09:30:19","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-12-26","11:34:04","361_20",28,36,759000,767014,308,3.7,3.7,3.5999999,TRUE,0.5,0,7755,0.30000001,2.27670454545455,1.47,TRUE,FALSE,"A","2020-12-25","10:29:20","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-12-27","08:53:02","362_20",29,21,779000,794823,389,3.5,3.7,3.9000001,TRUE,0.5,0,9767,0.2,3.55915809768638,1.14,TRUE,FALSE,"A","2020-12-26","13:53:43","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-12-27","11:02:42","362_20",28,35,795000,802736,301,3.2,3.7,3.5999999,TRUE,0.5,0,7246,0.2,2.24883720930233,1.49,TRUE,FALSE,"A","2020-12-26","11:34:04","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-12-27","13:00:00","362_20",27,33,777000,785226,300,3.4000001,3.0999999,2.8,TRUE,1,0,10818,4,2.39925,2.0899999,TRUE,FALSE,"A","2020-12-26","07:55:59","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-12-28","07:45:02","363_20",28,20,802000,817543,396,3.5,3.5999999,3.8,TRUE,0.5,0,12401,0.2,3.434375,1.48,TRUE,FALSE,"A","2020-12-27","08:53:02","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-12-28","09:38:50","363_20",27,36,818000,832061,541,3.5999999,3.5,3.5999999,TRUE,0.5,0,6916,0.1,2.27419131238447,0.86000001,TRUE,FALSE,"A","2020-12-27","11:02:42","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-12-28","12:48:46","363_20",27,32,786000,794330,300,3.5999999,3.4000001,2.8,TRUE,1,0,8532,0.80000001,2.42958333333333,2.6800001,TRUE,FALSE,"A","2020-12-27","13:00:00","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-12-29","07:34:11","364_20",28,21,832000,843389,300,3.4000001,3.5999999,3.7,TRUE,0.5,0,11360,0.40000001,3.32179166666667,1.97,TRUE,FALSE,"B","2020-12-28","07:45:02","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-12-29","09:32:08","364_20",27,36,843000,851302,319,3.7,3.7,3.5999999,TRUE,0.5,0,7287,0.2,2.27719435736677,1.25,TRUE,FALSE,"A","2020-12-28","09:38:50","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-12-29","14:12:34","364_20",29,33,794000,802219,300,3.4000001,3.4000001,3,TRUE,1,0,8340,0.5,2.39720833333333,2.1199999,TRUE,FALSE,"A","2020-12-28","14:38:46","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-12-30","07:27:19","365_20",28,20,864000,880369,420,3.5,3.5999999,3.7,TRUE,0.5,0,6418,0.2,3.41020833333333,1.6799999,TRUE,FALSE,"B","2020-12-29","07:34:11","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-12-30","08:58:55","365_20",27,36,880000,894883,572,3.2,3.5999999,3.5999999,TRUE,0.5,0,7090,0.1,2.27668269230769,1.2,TRUE,FALSE,"A","2020-12-29","09:32:08","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-12-30","13:21:30","365_20",28,32,802000,816125,521,3.5999999,3.3,2.5999999,TRUE,1,0,7502,0.75,2.37224088291747,0.88,TRUE,FALSE,"B","2020-12-29","14:12:34","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-12-31","07:52:46","366_20",28,20,894000,905656,302,3.4000001,3.5999999,3.8,TRUE,0.5,0,9316,0.2,3.37715231788079,2.0899999,TRUE,FALSE,"B","2020-12-30","07:27:19","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-10-30","11:30:00","304_20",28,50,215000,236764,840,3.5,3.5,3.3,TRUE,0.5,0,0,0.69999999,2.26708333333333,1.54,TRUE,TRUE,"A","2020-10-29","13:45:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-31","08:07:23","305_20",27,37,152000,170541,737,3.3,3.3,3.2,TRUE,1,0,7406,0.25,2.20127204884668,2.1400001,TRUE,FALSE,"A","2020-10-30","07:55:01","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-10-31","10:41:05","305_20",28,22,237000,269497,778,3.7,3.9000001,3.4000001,TRUE,0.5,0,9550,0.30000001,3.65486825192802,1.1900001,TRUE,FALSE,"A","2020-10-30","10:39:44","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-10-31","12:58:38","305_20",28,38,270000,281373,420,3.7,3.7,3.3,TRUE,0.5,0,0,0.5,2.369375,2.55,TRUE,FALSE,"A","2020-10-30","11:30:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-01","07:53:49","306_20",27,38,171000,183003,480,3.5,3.4000001,3.3,TRUE,1,0,7564,0.30000001,2.188046875,1.61,TRUE,FALSE,"A","2020-10-31","08:07:23","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-01","10:45:04","306_20",28,23,282000,307944,600,3.7,3.8,3.4000001,TRUE,0.5,0,10260,0.25,3.7835,1.15,TRUE,FALSE,"A","2020-10-31","10:41:05","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-11-01","14:36:36","306_20",27,40,308000,322532,540,3.4000001,3.5999999,3.3,TRUE,0.5,0,0,0.5,2.35472222222222,0.92000002,TRUE,FALSE,"A","2020-10-31","12:58:38","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-02","07:55:35","307_20",27,39,183000,191735,358,3.5,3.3,3,TRUE,1,0,7271,0.5,2.13495111731844,2.05,TRUE,FALSE,"A","2020-11-01","07:53:49","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-02","10:44:41","307_20",28,22,323000,335804,315,3.5999999,4,3.4000001,TRUE,0.5,0,4402,0.30000001,3.55666666666667,1.01,TRUE,FALSE,"A","2020-11-01","10:45:04","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-11-02","12:00:27","307_20",27,56,336000,362722,1013,2.5,3.5999999,3.4000001,TRUE,0.5,0,5704,0.2,2.30816880552813,1.15,TRUE,FALSE,"A","2020-11-01","14:36:36","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-03","07:54:27","308_20",27,36,192000,201773,420,3.3,3.5999999,3.2,TRUE,1,0,7273,0.5,2.03604166666667,2.5599999,TRUE,FALSE,"A","2020-11-02","07:55:35","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-11-03","11:44:45","308_20",28,40,380000,394367,540,3.5999999,3.5999999,3.3,TRUE,0.5,0,6589,0.25,2.32798611111111,2.8599999,TRUE,FALSE,"A","2020-11-02","12:00:27","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-04","08:05:23","309_20",27,35,202000,212348,420,3.5,3.4000001,3.2,TRUE,1,0,0,1,2.15583333333333,1.4,TRUE,FALSE,"A","2020-11-03","07:54:27","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-04","10:59:25","309_20",28,21,394000,406273,300,3.5999999,3.9000001,3.9000001,TRUE,0.5,0,10898,0.5,3.579625,1.1799999,TRUE,FALSE,"A","2020-11-03","10:27:41","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-05","08:59:35","310_20",27,NA,212000,219682,306,3.4000001,3.5,3.3,TRUE,1,0,7471,0.69999999,2.19665032679739,1.26,TRUE,FALSE,"A","2020-11-04","08:05:23","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-23","08:09:45","297_20",27,35,86000,94765,340,3.4000001,3.4000001,3.3,TRUE,1,0,6328,3,2.25569852941176,2.74,TRUE,FALSE,"A","2020-10-22","11:19:53","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-05","11:48:55","310_20",28,20,414000,429517,365,3.7,4,3.5,TRUE,0.5,0,12006,1,3.71982876712329,1.1900001,TRUE,FALSE,"A","2020-11-04","10:59:25","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-11-05","13:07:50","310_20",27,37,430000,438443,324,3.4000001,3.5999999,3.2,TRUE,0.5,0,7098,0.40000001,2.28013117283951,1.62,TRUE,FALSE,"A","2020-11-04","12:03:59","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-06","08:01:46","311_20",27,42,220000,228593,360,3.5,3.4000001,3.3,TRUE,1,0,6820,5.25,2.08857638888889,2.54,TRUE,FALSE,"A","2020-11-05","08:59:35","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-06","11:05:04","311_20",28,24,439000,455691,480,3.5999999,3.8,3.8,TRUE,0.5,0,10588,6,3.04263020833333,1.95,TRUE,FALSE,"A","2020-11-05","11:48:55","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-11-06","12:52:27","311_20",27,40,455000,471221,610,3.5999999,3.5,3.4000001,TRUE,0.5,0,6433,1.5,2.32678278688525,1.8,TRUE,FALSE,"A","2020-11-05","13:07:50","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-07","07:57:20","312_20",27,34,229000,247966,780,3.5999999,3.4000001,3.3,TRUE,1,0,7498,3.5,2.12759615384615,2.4000001,TRUE,FALSE,"A","2020-11-06","08:01:46","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-07","11:10:05","312_20",28,23,471000,487904,425,3.5,3.7,3.8,TRUE,0.5,0,9013,4,3.48023529411765,0.98000002,TRUE,FALSE,"A","2020-11-06","11:05:04","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-11-07","12:24:57","312_20",27,41,488000,497417,360,3.4000001,3.5999999,3.4000001,TRUE,0.5,0,6384,1.5,2.28885416666667,2.5799999,TRUE,FALSE,"A","2020-11-06","12:52:27","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-08","07:49:12","313_20",27,36,248000,262822,600,3.5999999,3.4000001,3.3,TRUE,1,0,7447,0.5,2.16154166666667,1.48,TRUE,FALSE,"A","2020-11-07","07:57:20","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-08","10:22:33","313_20",28,22,497000,520550,600,3.3,3.7,3.9000001,TRUE,0.5,0,11023,1,3.434375,2.25,TRUE,FALSE,"A","2020-11-07","11:10:05","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-11-08","12:12:15","313_20",27,45,520000,538515,720,3.5999999,3.5999999,3.4000001,TRUE,0.5,0,6110,0.75,2.25008680555556,1.42,TRUE,FALSE,"A","2020-11-07","12:24:57","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-09","07:58:41","314_20",27,37,263000,271318,339,3.5999999,3.4000001,3.3,TRUE,1,0,7589,5.5999999,2.14697640117994,1.64,TRUE,FALSE,"A","2020-11-08","07:49:12","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-09","11:34:31","314_20",28,20,539000,551450,315,3.5,3.7,3.8,TRUE,0.5,0,6992,1.75,3.45833333333333,0.87,TRUE,FALSE,"A","2020-11-08","10:22:33","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-11-10","07:40:09","315_20",27,34,271000,331675,2400,3.5,3.4000001,3.3,TRUE,1,0,7549,2.75,2.212109375,1,TRUE,FALSE,"A","2020-11-09","07:58:41","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-11-10","10:14:00","315_20",28,24,558000,571102,333,3.5,3.5999999,3.8,TRUE,0.5,0,7417,1,3.44271771771772,0.86000001,TRUE,FALSE,"A","2020-11-09","11:34:31","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-29","08:00:58","272_21",29,47,470000,477191,300,3.4000001,3.2,2.9000001,TRUE,1,0,5425,2,2.097375,2.8499999,TRUE,FALSE,"A","2021-09-28","08:03:33","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2020-12-09","10:56:21","344_20",28,36,301000,309561,340,3.5999999,3.5,3.5999999,TRUE,0.5,0,7960,0.5,2.20319852941177,1.1900001,TRUE,FALSE,"A","2020-12-08","07:44:21","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2020-12-21","07:37:59","356_20",29,21,638000,649713,300,3.4000001,3.5999999,3.7,TRUE,0.5,0,12776,0.40000001,3.41629166666667,2.1199999,TRUE,FALSE,"A","2020-12-20","07:29:22","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
