OrganismCode,StationCode,SampleDate,BroodYear,SampleID,IDWeek,SubWeek,FWSRace,RCatch,NumReleased,BaileysEff,Dead,ForkLength,IDYear
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,32,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,8,300,0.1262,N,0,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,30,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,30,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,39,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,37,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,37,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,36,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,36,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,36,2022
RBT,UCC,1/5/2022,2021,005_22,1,A,,1,300,0.1262,N,90,2022
RBT,UCC,1/5/2022,2021,005_22,1,A,,1,300,0.1262,N,90,2022
RBT,UCC,1/5/2022,2021,005_22,1,A,,1,300,0.1262,N,90,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,W,1,300,0.1262,N,57,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,46,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,34,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,46,495,0.0363,N,0,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,37,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,37,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,18,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,17,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,50,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,2,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,34,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,35,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,22,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,41,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,66,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,14,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,17,495,0.0363,N,0,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,16,495,0.0363,N,0,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,8,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,3,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,2,495,0.0363,Y,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,164,495,0.0363,N,0,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,0,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,30,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,34,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,25,495,0.0363,N,0,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,40,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,32,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,32,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,32,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,32,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,32,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,32,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,30,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,30,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,30,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,38,2022
CHN,UCC,1/5/2022,2021,005_22,1,A,S,1,300,0.1262,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,32,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
RBT,UBC,1/5/2022,2021,005_22,1,A,,1,329,0.0424,N,84,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,35,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,UBC,1/5/2022,2021,005_22,1,A,S,1,329,0.0424,N,33,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,36,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
CHN,LCC,1/5/2022,2021,005_22,1,A,F,1,495,0.0363,N,37,2022
