Date,Time,ºC,ºF
3/1/2022,3:30,10.712,51.2816
3/1/2022,4:00,10.638,51.1484
3/1/2022,4:30,10.59,51.062
3/1/2022,5:00,10.492,50.8856
3/1/2022,5:30,10.443,50.7974
3/1/2022,6:00,10.345,50.621
3/1/2022,6:30,10.296,50.5328
3/1/2022,7:00,10.198,50.3564
3/1/2022,7:30,10.149,50.2682
3/1/2022,8:00,10.149,50.2682
3/1/2022,8:30,10.173,50.3114
3/1/2022,9:00,10.222,50.3996
3/1/2022,9:30,10.32,50.576
3/1/2022,10:00,10.394,50.7092
3/1/2022,10:30,10.565,51.017
3/1/2022,11:00,10.785,51.413
3/1/2022,11:30,11.005,51.809
3/1/2022,12:00,11.273,52.2914
3/1/2022,12:30,11.419,52.5542
3/1/2022,13:00,11.565,52.817
3/1/2022,13:30,11.71,53.078
3/1/2022,14:00,11.832,53.2976
3/1/2022,14:30,11.953,53.5154
3/1/2022,15:00,12.025,53.645
3/1/2022,15:30,12.098,53.7764
3/1/2022,16:00,12.147,53.8646
3/1/2022,16:30,12.147,53.8646
3/1/2022,17:00,12.147,53.8646
3/1/2022,17:30,12.122,53.8196
3/1/2022,18:00,12.074,53.7332
3/1/2022,18:30,12.05,53.69
3/1/2022,19:00,12.001,53.6018
3/1/2022,19:30,11.929,53.4722
3/1/2022,20:00,11.88,53.384
3/1/2022,20:30,11.856,53.3408
3/1/2022,21:00,11.807,53.2526
3/1/2022,21:30,11.807,53.2526
3/1/2022,22:00,11.807,53.2526
3/1/2022,22:30,11.759,53.1662
3/1/2022,23:00,11.734,53.1212
3/1/2022,23:30,11.71,53.078
3/2/2022,0:00,11.662,52.9916
3/2/2022,0:30,11.613,52.9034
3/2/2022,1:00,11.565,52.817
3/2/2022,1:30,11.492,52.6856
3/2/2022,2:00,11.419,52.5542
3/2/2022,2:30,11.321,52.3778
3/2/2022,3:00,11.248,52.2464
3/2/2022,3:30,11.175,52.115
3/2/2022,4:00,11.078,51.9404
3/2/2022,4:30,11.005,51.809
3/2/2022,5:00,10.932,51.6776
3/2/2022,5:30,10.858,51.5444
3/2/2022,6:00,10.785,51.413
3/2/2022,6:30,10.687,51.2366
3/2/2022,7:00,10.59,51.062
3/2/2022,7:30,10.516,50.9288
3/2/2022,8:00,10.467,50.8406
3/2/2022,8:30,10.443,50.7974
3/2/2022,9:00,10.443,50.7974
3/2/2022,9:30,10.467,50.8406
3/2/2022,10:00,10.59,51.062
3/2/2022,10:30,10.736,51.3248
3/2/2022,11:00,10.98,51.764
3/2/2022,11:30,11.224,52.2032
3/2/2022,12:00,11.492,52.6856
3/2/2022,12:30,11.662,52.9916
3/2/2022,13:00,11.807,53.2526
3/2/2022,13:30,12.001,53.6018
3/2/2022,14:00,12.195,53.951
3/2/2022,14:30,12.34,54.212
3/2/2022,15:00,12.485,54.473
3/2/2022,15:30,12.582,54.6476
3/2/2022,16:00,12.63,54.734
3/2/2022,16:30,12.606,54.6908
3/2/2022,17:00,12.606,54.6908
3/2/2022,17:30,12.534,54.5612
3/2/2022,18:00,12.461,54.4298
3/2/2022,18:30,12.389,54.3002
3/2/2022,19:00,12.34,54.212
3/2/2022,19:30,12.292,54.1256
3/2/2022,20:00,12.195,53.951
3/2/2022,20:30,12.147,53.8646
3/2/2022,21:00,12.074,53.7332
3/2/2022,21:30,12.05,53.69
3/2/2022,22:00,11.977,53.5586
3/2/2022,22:30,11.929,53.4722
3/2/2022,23:00,11.88,53.384
3/2/2022,23:30,11.832,53.2976
3/3/2022,0:00,11.783,53.2094
3/3/2022,0:30,11.734,53.1212
3/3/2022,1:00,11.686,53.0348
3/3/2022,1:30,11.637,52.9466
3/3/2022,2:00,11.589,52.8602
3/3/2022,2:30,11.54,52.772
3/3/2022,3:00,11.492,52.6856
3/3/2022,3:30,11.419,52.5542
3/3/2022,4:00,11.37,52.466
3/3/2022,4:30,11.321,52.3778
3/3/2022,5:00,11.224,52.2032
3/3/2022,5:30,11.175,52.115
3/3/2022,6:00,11.078,51.9404
3/3/2022,6:30,11.005,51.809
3/3/2022,7:00,10.932,51.6776
3/3/2022,7:30,10.883,51.5894
3/3/2022,8:00,10.858,51.5444
3/3/2022,8:30,10.858,51.5444
3/3/2022,9:00,10.883,51.5894
3/3/2022,9:30,10.883,51.5894
3/3/2022,10:00,10.883,51.5894
3/3/2022,10:30,10.907,51.6326
3/3/2022,11:00,10.956,51.7208
3/3/2022,11:30,11.005,51.809
3/3/2022,12:00,11.053,51.8954
3/3/2022,12:30,11.127,52.0286
3/3/2022,13:00,11.175,52.115
3/3/2022,13:30,11.175,52.115
3/3/2022,14:00,11.2,52.16
3/3/2022,14:30,11.224,52.2032
3/3/2022,15:00,11.248,52.2464
3/3/2022,15:30,11.273,52.2914
3/3/2022,16:00,11.273,52.2914
3/3/2022,16:30,11.346,52.4228
3/3/2022,17:00,11.321,52.3778
3/3/2022,17:30,11.321,52.3778
3/3/2022,18:00,11.321,52.3778
3/3/2022,18:30,11.297,52.3346
3/3/2022,19:00,11.273,52.2914
3/3/2022,19:30,11.273,52.2914
3/3/2022,20:00,11.248,52.2464
3/3/2022,20:30,11.248,52.2464
3/3/2022,21:00,11.224,52.2032
3/3/2022,21:30,11.248,52.2464
3/3/2022,22:00,11.224,52.2032
3/3/2022,22:30,11.224,52.2032
3/3/2022,23:00,11.175,52.115
3/3/2022,23:30,11.175,52.115
3/4/2022,0:00,11.175,52.115
3/4/2022,0:30,11.151,52.0718
3/4/2022,1:00,11.151,52.0718
3/4/2022,1:30,11.127,52.0286
3/4/2022,2:00,11.102,51.9836
3/4/2022,2:30,11.078,51.9404
3/4/2022,3:00,11.053,51.8954
3/4/2022,3:30,11.005,51.809
3/4/2022,4:00,10.932,51.6776
3/4/2022,4:30,10.883,51.5894
3/4/2022,5:00,10.81,51.458
3/4/2022,5:30,10.761,51.3698
3/4/2022,6:00,10.687,51.2366
3/4/2022,6:30,10.638,51.1484
3/4/2022,7:00,10.565,51.017
3/4/2022,7:30,10.516,50.9288
3/4/2022,8:00,10.467,50.8406
3/4/2022,8:30,10.467,50.8406
3/4/2022,9:00,10.492,50.8856
3/4/2022,9:30,10.59,51.062
3/4/2022,10:00,10.736,51.3248
3/4/2022,10:30,10.883,51.5894
3/4/2022,11:00,11.127,52.0286
3/4/2022,11:30,11.321,52.3778
3/4/2022,12:00,11.589,52.8602
3/4/2022,12:30,11.807,53.2526
3/4/2022,13:00,11.977,53.5586
3/4/2022,13:30,12.195,53.951
3/4/2022,14:00,12.364,54.2552
3/4/2022,14:30,12.389,54.3002
3/4/2022,15:00,12.292,54.1256
3/4/2022,15:30,12.195,53.951
3/4/2022,16:00,12.147,53.8646
3/4/2022,16:30,12.05,53.69
3/4/2022,17:00,11.977,53.5586
3/4/2022,17:30,11.856,53.3408
3/4/2022,18:00,11.734,53.1212
3/4/2022,18:30,11.613,52.9034
3/4/2022,19:00,11.516,52.7288
3/4/2022,19:30,11.443,52.5974
3/4/2022,20:00,11.37,52.466
3/4/2022,20:30,11.321,52.3778
3/4/2022,21:00,11.273,52.2914
3/4/2022,21:30,11.224,52.2032
3/4/2022,22:00,11.175,52.115
3/4/2022,22:30,11.127,52.0286
3/4/2022,23:00,11.102,51.9836
3/4/2022,23:30,11.078,51.9404
3/5/2022,0:00,11.029,51.8522
3/5/2022,0:30,11.005,51.809
3/5/2022,1:00,10.932,51.6776
3/5/2022,1:30,10.883,51.5894
3/5/2022,2:00,10.785,51.413
3/5/2022,2:30,10.736,51.3248
3/5/2022,3:00,10.638,51.1484
3/5/2022,3:30,10.565,51.017
3/5/2022,4:00,10.467,50.8406
3/5/2022,4:30,10.369,50.6642
3/5/2022,5:00,10.222,50.3996
3/5/2022,5:30,10.149,50.2682
3/5/2022,6:00,10.051,50.0918
3/5/2022,6:30,9.977,49.9586
3/5/2022,7:00,9.928,49.8704
3/5/2022,7:30,9.829,49.6922
3/5/2022,8:00,9.78,49.604
3/5/2022,8:30,9.731,49.5158
3/5/2022,9:00,9.731,49.5158
3/5/2022,9:30,9.731,49.5158
3/5/2022,10:00,9.756,49.5608
3/5/2022,10:30,9.756,49.5608
3/5/2022,11:00,9.903,49.8254
3/5/2022,11:30,10.026,50.0468
3/5/2022,12:00,10.1,50.18
3/5/2022,12:30,10.124,50.2232
3/5/2022,13:00,10.345,50.621
3/5/2022,13:30,10.443,50.7974
3/5/2022,14:00,10.59,51.062
3/5/2022,14:30,10.761,51.3698
3/5/2022,15:00,10.883,51.5894
3/5/2022,15:30,10.883,51.5894
3/5/2022,16:00,10.956,51.7208
3/5/2022,16:30,10.98,51.764
3/5/2022,17:00,11.053,51.8954
3/5/2022,17:30,11.102,51.9836
3/5/2022,18:00,11.029,51.8522
3/5/2022,18:30,10.907,51.6326
3/5/2022,19:00,10.736,51.3248
3/5/2022,19:30,10.59,51.062
3/5/2022,20:00,10.467,50.8406
3/5/2022,20:30,10.296,50.5328
3/5/2022,21:00,10.149,50.2682
3/5/2022,21:30,10.026,50.0468
3/5/2022,22:00,9.903,49.8254
3/5/2022,22:30,9.829,49.6922
3/5/2022,23:00,9.731,49.5158
3/5/2022,23:30,9.657,49.3826
3/6/2022,0:00,9.558,49.2044
3/6/2022,0:30,9.46,49.028
3/6/2022,1:00,9.386,48.8948
3/6/2022,1:30,9.287,48.7166
3/6/2022,2:00,9.163,48.4934
3/6/2022,2:30,9.04,48.272
3/6/2022,3:00,8.941,48.0938
3/6/2022,3:30,8.841,47.9138
3/6/2022,4:00,8.767,47.7806
3/6/2022,4:30,8.668,47.6024
3/6/2022,5:00,8.543,47.3774
3/6/2022,5:30,8.444,47.1992
3/6/2022,6:00,8.344,47.0192
3/6/2022,6:30,8.245,46.841
3/6/2022,7:00,8.17,46.706
3/6/2022,7:30,8.12,46.616
3/6/2022,8:00,8.07,46.526
3/6/2022,8:30,8.07,46.526
3/6/2022,9:00,8.12,46.616
3/6/2022,9:30,8.245,46.841
3/6/2022,10:00,8.394,47.1092
3/6/2022,10:30,8.593,47.4674
3/6/2022,11:00,8.817,47.8706
3/6/2022,11:30,9.015,48.227
3/6/2022,12:00,9.312,48.7616
3/6/2022,12:30,9.558,49.2044
3/6/2022,13:00,9.805,49.649
3/6/2022,13:30,10.075,50.135
3/6/2022,14:00,10.247,50.4446
3/6/2022,14:30,10.467,50.8406
3/6/2022,15:00,10.638,51.1484
3/6/2022,15:30,10.663,51.1934
3/6/2022,16:00,10.785,51.413
3/6/2022,16:30,10.736,51.3248
3/6/2022,17:00,10.712,51.2816
3/6/2022,17:30,10.638,51.1484
3/6/2022,18:00,10.516,50.9288
3/6/2022,18:30,10.443,50.7974
3/6/2022,19:00,10.32,50.576
3/6/2022,19:30,10.198,50.3564
3/6/2022,20:00,10.1,50.18
3/6/2022,20:30,10.026,50.0468
3/6/2022,21:00,9.977,49.9586
3/6/2022,21:30,9.903,49.8254
3/6/2022,22:00,9.854,49.7372
3/6/2022,22:30,9.805,49.649
3/6/2022,23:00,9.756,49.5608
3/6/2022,23:30,9.682,49.4276
3/7/2022,0:00,9.608,49.2944
3/7/2022,0:30,9.558,49.2044
3/7/2022,1:00,9.46,49.028
3/7/2022,1:30,9.41,48.938
3/7/2022,2:00,9.312,48.7616
3/7/2022,2:30,9.238,48.6284
3/7/2022,3:00,9.188,48.5384
3/7/2022,3:30,9.114,48.4052
3/7/2022,4:00,9.04,48.272
3/7/2022,4:30,8.965,48.137
3/7/2022,5:00,8.866,47.9588
3/7/2022,5:30,8.767,47.7806
3/7/2022,6:00,8.668,47.6024
3/7/2022,6:30,8.568,47.4224
3/7/2022,7:00,8.494,47.2892
3/7/2022,7:30,8.419,47.1542
3/7/2022,8:00,8.369,47.0642
3/7/2022,8:30,8.369,47.0642
3/7/2022,9:00,8.394,47.1092
3/7/2022,9:30,8.494,47.2892
3/7/2022,10:00,8.668,47.6024
3/7/2022,10:30,8.742,47.7356
3/7/2022,11:00,8.891,48.0038
3/7/2022,11:30,9.114,48.4052
3/7/2022,12:00,9.361,48.8498
3/7/2022,12:30,9.682,49.4276
3/7/2022,13:00,9.952,49.9136
3/7/2022,13:30,10.198,50.3564
3/7/2022,14:00,10.443,50.7974
3/7/2022,14:30,10.687,51.2366
3/7/2022,15:00,10.785,51.413
3/7/2022,15:30,10.98,51.764
3/7/2022,16:00,11.053,51.8954
3/7/2022,16:30,11.029,51.8522
3/7/2022,17:00,11.029,51.8522
3/7/2022,17:30,10.98,51.764
3/7/2022,18:00,10.907,51.6326
3/7/2022,18:30,10.785,51.413
3/7/2022,19:00,10.663,51.1934
3/7/2022,19:30,10.59,51.062
3/7/2022,20:00,10.467,50.8406
3/7/2022,20:30,10.369,50.6642
3/7/2022,21:00,10.32,50.576
3/7/2022,21:30,10.271,50.4878
3/7/2022,22:00,10.198,50.3564
3/7/2022,22:30,10.149,50.2682
3/7/2022,23:00,10.1,50.18
3/7/2022,23:30,10.026,50.0468
3/8/2022,0:00,9.952,49.9136
3/8/2022,0:30,9.903,49.8254
3/8/2022,1:00,9.829,49.6922
3/8/2022,1:30,9.756,49.5608
3/8/2022,2:00,9.706,49.4708
3/8/2022,2:30,9.608,49.2944
3/8/2022,3:00,9.534,49.1612
3/8/2022,3:30,9.435,48.983
3/8/2022,4:00,9.361,48.8498
3/8/2022,4:30,9.262,48.6716
3/8/2022,5:00,9.163,48.4934
3/8/2022,5:30,9.089,48.3602
3/8/2022,6:00,8.99,48.182
3/8/2022,6:30,8.891,48.0038
3/8/2022,7:00,8.792,47.8256
3/8/2022,7:30,8.717,47.6906
3/8/2022,8:00,8.717,47.6906
3/8/2022,8:30,8.717,47.6906
3/8/2022,9:00,8.817,47.8706
3/8/2022,9:30,8.99,48.182
3/8/2022,10:00,9.188,48.5384
3/8/2022,10:30,9.361,48.8498
3/8/2022,11:00,9.608,49.2944
3/8/2022,11:30,9.805,49.649
3/8/2022,12:00,10.051,50.0918
3/8/2022,12:30,10.394,50.7092
3/8/2022,13:00,10.663,51.1934
3/8/2022,13:30,10.907,51.6326
3/8/2022,14:00,11.175,52.115
3/8/2022,14:30,11.37,52.466
3/8/2022,15:00,11.54,52.772
3/8/2022,15:30,11.686,53.0348
3/8/2022,16:00,11.783,53.2094
3/8/2022,16:30,11.807,53.2526
3/8/2022,17:00,11.783,53.2094
3/8/2022,17:30,11.734,53.1212
3/8/2022,18:00,11.686,53.0348
3/8/2022,18:30,11.565,52.817
3/8/2022,19:00,11.467,52.6406
3/8/2022,19:30,11.419,52.5542
3/8/2022,20:00,11.297,52.3346
3/8/2022,20:30,11.224,52.2032
3/8/2022,21:00,11.127,52.0286
3/8/2022,21:30,11.078,51.9404
3/8/2022,22:00,10.98,51.764
3/8/2022,22:30,10.956,51.7208
3/8/2022,23:00,10.883,51.5894
3/8/2022,23:30,10.858,51.5444
3/9/2022,0:00,10.834,51.5012
3/9/2022,0:30,10.761,51.3698
3/9/2022,1:00,10.712,51.2816
3/9/2022,1:30,10.663,51.1934
3/9/2022,2:00,10.59,51.062
3/9/2022,2:30,10.516,50.9288
3/9/2022,3:00,10.418,50.7524
3/9/2022,3:30,10.345,50.621
3/9/2022,4:00,10.271,50.4878
3/9/2022,4:30,10.198,50.3564
3/9/2022,5:00,10.149,50.2682
3/9/2022,5:30,10.1,50.18
3/9/2022,6:00,10.051,50.0918
3/9/2022,6:30,10.001,50.0018
3/9/2022,7:00,9.952,49.9136
3/9/2022,7:30,9.903,49.8254
3/9/2022,8:00,9.829,49.6922
3/9/2022,8:30,9.829,49.6922
3/9/2022,9:00,9.879,49.7822
3/9/2022,9:30,10.001,50.0018
3/9/2022,10:00,10.149,50.2682
3/9/2022,10:30,10.32,50.576
3/9/2022,11:00,10.541,50.9738
3/9/2022,11:30,10.834,51.5012
3/9/2022,12:00,11.127,52.0286
3/9/2022,12:30,11.321,52.3778
3/9/2022,13:00,11.565,52.817
3/9/2022,13:30,11.783,53.2094
3/9/2022,14:00,12.025,53.645
3/9/2022,14:30,12.219,53.9942
3/9/2022,15:00,12.364,54.2552
3/9/2022,15:30,12.485,54.473
3/9/2022,16:00,12.534,54.5612
3/9/2022,16:30,12.485,54.473
3/9/2022,17:00,12.413,54.3434
3/9/2022,17:30,12.34,54.212
3/9/2022,18:00,12.268,54.0824
3/9/2022,18:30,12.147,53.8646
3/9/2022,19:00,12.025,53.645
3/9/2022,19:30,11.904,53.4272
3/9/2022,20:00,11.807,53.2526
3/9/2022,20:30,11.734,53.1212
3/9/2022,21:00,11.637,52.9466
3/9/2022,21:30,11.565,52.817
3/9/2022,22:00,11.467,52.6406
3/9/2022,22:30,11.37,52.466
3/9/2022,23:00,11.248,52.2464
3/9/2022,23:30,11.151,52.0718
3/10/2022,0:00,11.053,51.8954
3/10/2022,0:30,10.98,51.764
3/10/2022,1:00,10.883,51.5894
3/10/2022,1:30,10.81,51.458
3/10/2022,2:00,10.736,51.3248
3/10/2022,2:30,10.614,51.1052
3/10/2022,3:00,10.492,50.8856
3/10/2022,3:30,10.369,50.6642
3/10/2022,4:00,10.247,50.4446
3/10/2022,4:30,10.124,50.2232
3/10/2022,5:00,10.001,50.0018
3/10/2022,5:30,9.854,49.7372
3/10/2022,6:00,9.731,49.5158
3/10/2022,6:30,9.608,49.2944
3/10/2022,7:00,9.485,49.073
3/10/2022,7:30,9.361,48.8498
3/10/2022,8:00,9.262,48.6716
3/10/2022,8:30,9.163,48.4934
3/10/2022,9:00,9.139,48.4502
3/10/2022,9:30,9.213,48.5834
3/10/2022,10:00,9.312,48.7616
3/10/2022,10:30,9.485,49.073
3/10/2022,11:00,9.657,49.3826
3/10/2022,11:30,9.879,49.7822
3/10/2022,12:00,10.124,50.2232
3/10/2022,12:30,10.369,50.6642
3/10/2022,13:00,10.614,51.1052
3/10/2022,13:30,10.883,51.5894
3/10/2022,14:00,11.102,51.9836
3/10/2022,14:30,11.297,52.3346
3/10/2022,15:00,11.419,52.5542
3/10/2022,15:30,11.565,52.817
3/10/2022,16:00,11.637,52.9466
3/10/2022,16:30,11.613,52.9034
3/10/2022,17:00,11.565,52.817
3/10/2022,17:30,11.419,52.5542
3/10/2022,18:00,11.321,52.3778
3/10/2022,18:30,11.175,52.115
3/10/2022,19:00,11.029,51.8522
3/10/2022,19:30,10.883,51.5894
3/10/2022,20:00,10.712,51.2816
3/10/2022,20:30,10.565,51.017
3/10/2022,21:00,10.492,50.8856
3/10/2022,21:30,10.418,50.7524
3/10/2022,22:00,10.345,50.621
3/10/2022,22:30,10.271,50.4878
3/10/2022,23:00,10.173,50.3114
3/10/2022,23:30,10.1,50.18
3/11/2022,0:00,10.001,50.0018
3/11/2022,0:30,9.928,49.8704
3/11/2022,1:00,9.805,49.649
3/11/2022,1:30,9.731,49.5158
3/11/2022,2:00,9.608,49.2944
3/11/2022,2:30,9.509,49.1162
3/11/2022,3:00,9.386,48.8948
3/11/2022,3:30,9.262,48.6716
3/11/2022,4:00,9.139,48.4502
3/11/2022,4:30,9.015,48.227
3/11/2022,5:00,8.891,48.0038
3/11/2022,5:30,8.767,47.7806
3/11/2022,6:00,8.618,47.5124
3/11/2022,6:30,8.519,47.3342
3/11/2022,7:00,8.394,47.1092
3/11/2022,7:30,8.319,46.9742
3/11/2022,8:00,8.245,46.841
3/11/2022,8:30,8.27,46.886
3/11/2022,9:00,8.319,46.9742
3/11/2022,9:30,8.469,47.2442
3/11/2022,10:00,8.668,47.6024
3/11/2022,10:30,8.891,48.0038
3/11/2022,11:00,9.163,48.4934
3/11/2022,11:30,9.435,48.983
3/11/2022,12:00,9.706,49.4708
3/11/2022,12:30,10.026,50.0468
3/11/2022,13:00,10.296,50.5328
3/11/2022,13:30,10.59,51.062
3/11/2022,14:00,10.761,51.3698
3/11/2022,14:30,11.029,51.8522
3/11/2022,15:00,11.175,52.115
3/11/2022,15:30,11.346,52.4228
3/11/2022,16:00,11.419,52.5542
3/11/2022,16:30,11.419,52.5542
3/11/2022,17:00,11.419,52.5542
3/11/2022,17:30,11.321,52.3778
3/11/2022,18:00,11.248,52.2464
3/11/2022,18:30,11.175,52.115
3/11/2022,19:00,11.029,51.8522
3/11/2022,19:30,10.932,51.6776
3/11/2022,20:00,10.81,51.458
3/11/2022,20:30,10.712,51.2816
3/11/2022,21:00,10.663,51.1934
3/11/2022,21:30,10.614,51.1052
3/11/2022,22:00,10.59,51.062
3/11/2022,22:30,10.541,50.9738
3/11/2022,23:00,10.516,50.9288
3/11/2022,23:30,10.467,50.8406
3/12/2022,0:00,10.418,50.7524
3/12/2022,0:30,10.369,50.6642
3/12/2022,1:00,10.32,50.576
3/12/2022,1:30,10.271,50.4878
3/12/2022,2:00,10.173,50.3114
3/12/2022,2:30,10.1,50.18
3/12/2022,3:00,10.001,50.0018
3/12/2022,3:30,9.879,49.7822
3/12/2022,4:00,9.756,49.5608
3/12/2022,4:30,9.657,49.3826
3/12/2022,5:00,9.534,49.1612
3/12/2022,5:30,9.41,48.938
3/12/2022,6:00,9.312,48.7616
3/12/2022,6:30,9.213,48.5834
3/12/2022,7:00,9.089,48.3602
3/12/2022,7:30,9.015,48.227
3/12/2022,8:00,8.965,48.137
3/12/2022,8:30,8.965,48.137
3/12/2022,9:00,9.04,48.272
3/12/2022,9:30,9.163,48.4934
3/12/2022,10:00,9.361,48.8498
3/12/2022,10:30,9.608,49.2944
3/12/2022,11:00,9.854,49.7372
3/12/2022,11:30,10.124,50.2232
3/12/2022,12:00,10.418,50.7524
3/12/2022,12:30,10.712,51.2816
3/12/2022,13:00,11.005,51.809
3/12/2022,13:30,11.224,52.2032
3/12/2022,14:00,11.2,52.16
3/12/2022,14:30,11.273,52.2914
3/12/2022,15:00,11.37,52.466
3/12/2022,15:30,11.54,52.772
3/12/2022,16:00,11.613,52.9034
3/12/2022,16:30,11.589,52.8602
3/12/2022,17:00,11.516,52.7288
3/12/2022,17:30,11.37,52.466
3/12/2022,18:00,11.321,52.3778
3/12/2022,18:30,11.273,52.2914
3/12/2022,19:00,11.2,52.16
3/12/2022,19:30,11.127,52.0286
3/12/2022,20:00,11.078,51.9404
3/12/2022,20:30,11.053,51.8954
3/12/2022,21:00,11.029,51.8522
3/12/2022,21:30,11.005,51.809
3/12/2022,22:00,10.98,51.764
3/12/2022,22:30,10.98,51.764
3/12/2022,23:00,10.932,51.6776
3/12/2022,23:30,10.932,51.6776
3/13/2022,0:00,10.883,51.5894
3/13/2022,0:30,10.858,51.5444
3/13/2022,1:00,10.858,51.5444
3/13/2022,1:30,10.858,51.5444
3/13/2022,3:00,10.834,51.5012
3/13/2022,3:30,10.834,51.5012
3/13/2022,4:00,10.81,51.458
3/13/2022,4:30,10.785,51.413
3/13/2022,5:00,10.736,51.3248
3/13/2022,5:30,10.687,51.2366
3/13/2022,6:00,10.638,51.1484
3/13/2022,6:30,10.541,50.9738
3/13/2022,7:00,10.467,50.8406
3/13/2022,7:30,10.345,50.621
3/13/2022,8:00,10.247,50.4446
3/13/2022,8:30,10.173,50.3114
3/13/2022,9:00,10.124,50.2232
3/13/2022,9:30,10.149,50.2682
3/13/2022,10:00,10.198,50.3564
3/13/2022,10:30,10.345,50.621
3/13/2022,11:00,10.516,50.9288
3/13/2022,11:30,10.687,51.2366
3/13/2022,12:00,10.932,51.6776
3/13/2022,12:30,11.175,52.115
3/13/2022,13:00,11.443,52.5974
3/13/2022,13:30,11.71,53.078
3/13/2022,14:00,11.953,53.5154
3/13/2022,14:30,12.243,54.0374
3/13/2022,15:00,12.437,54.3866
3/13/2022,15:30,12.582,54.6476
3/13/2022,16:00,12.775,54.995
3/13/2022,16:30,12.823,55.0814
3/13/2022,17:00,12.775,54.995
3/13/2022,17:30,12.823,55.0814
3/13/2022,18:00,12.775,54.995
3/13/2022,18:30,12.703,54.8654
3/13/2022,19:00,12.582,54.6476
3/13/2022,19:30,12.485,54.473
3/13/2022,20:00,12.34,54.212
3/13/2022,20:30,12.243,54.0374
3/13/2022,21:00,12.098,53.7764
3/13/2022,21:30,12.025,53.645
3/13/2022,22:00,11.953,53.5154
3/13/2022,22:30,11.88,53.384
3/13/2022,23:00,11.832,53.2976
3/13/2022,23:30,11.759,53.1662
3/14/2022,0:00,11.662,52.9916
3/14/2022,0:30,11.613,52.9034
3/14/2022,1:00,11.565,52.817
3/14/2022,1:30,11.467,52.6406
3/14/2022,2:00,11.37,52.466
3/14/2022,2:30,11.297,52.3346
3/14/2022,3:00,11.175,52.115
3/14/2022,3:30,11.053,51.8954
3/14/2022,4:00,10.907,51.6326
3/14/2022,4:30,10.785,51.413
3/14/2022,5:00,10.638,51.1484
3/14/2022,5:30,10.541,50.9738
3/14/2022,6:00,10.443,50.7974
3/14/2022,6:30,10.345,50.621
3/14/2022,7:00,10.247,50.4446
3/14/2022,7:30,10.173,50.3114
3/14/2022,8:00,10.1,50.18
3/14/2022,8:30,10.051,50.0918
3/14/2022,9:00,10.001,50.0018
3/14/2022,9:30,10.075,50.135
3/14/2022,10:00,10.1,50.18
3/14/2022,10:30,10.198,50.3564
3/14/2022,11:00,10.369,50.6642
3/14/2022,11:30,10.59,51.062
3/14/2022,12:00,10.785,51.413
3/14/2022,12:30,11.029,51.8522
3/14/2022,13:00,11.297,52.3346
3/14/2022,13:30,11.565,52.817
3/14/2022,14:00,11.807,53.2526
3/14/2022,14:30,12.098,53.7764
3/14/2022,15:00,12.316,54.1688
3/14/2022,15:30,12.534,54.5612
3/14/2022,16:00,12.727,54.9086
3/14/2022,16:30,12.823,55.0814
3/14/2022,17:00,12.944,55.2992
3/14/2022,17:30,12.944,55.2992
3/14/2022,18:00,12.92,55.256
3/14/2022,18:30,12.823,55.0814
3/14/2022,19:00,12.727,54.9086
3/14/2022,19:30,12.678,54.8204
3/14/2022,20:00,12.582,54.6476
3/14/2022,20:30,12.534,54.5612
3/14/2022,21:00,12.485,54.473
3/14/2022,21:30,12.461,54.4298
3/14/2022,22:00,12.437,54.3866
3/14/2022,22:30,12.413,54.3434
3/14/2022,23:00,12.389,54.3002
3/14/2022,23:30,12.389,54.3002
3/15/2022,0:00,12.389,54.3002
3/15/2022,0:30,12.364,54.2552
3/15/2022,1:00,12.364,54.2552
3/15/2022,1:30,12.364,54.2552
3/15/2022,2:00,12.364,54.2552
3/15/2022,2:30,12.34,54.212
3/15/2022,3:00,12.316,54.1688
3/15/2022,3:30,12.268,54.0824
3/15/2022,4:00,12.219,53.9942
3/15/2022,4:30,12.195,53.951
3/15/2022,5:00,12.147,53.8646
3/15/2022,5:30,12.098,53.7764
3/15/2022,6:00,12.05,53.69
3/15/2022,6:30,12.001,53.6018
3/15/2022,7:00,11.953,53.5154
3/15/2022,7:30,11.904,53.4272
3/15/2022,8:00,11.856,53.3408
3/15/2022,8:30,11.807,53.2526
3/15/2022,9:00,11.783,53.2094
3/15/2022,9:30,11.856,53.3408
3/15/2022,10:00,11.88,53.384
3/15/2022,10:30,11.88,53.384
3/15/2022,11:00,11.856,53.3408
3/15/2022,11:30,11.904,53.4272
3/15/2022,12:00,11.929,53.4722
3/15/2022,12:30,11.929,53.4722
3/15/2022,13:00,11.977,53.5586
3/15/2022,13:30,11.953,53.5154
3/15/2022,14:00,11.977,53.5586
3/15/2022,14:30,12.025,53.645
3/15/2022,15:00,12.171,53.9078
3/15/2022,15:30,12.34,54.212
3/15/2022,16:00,12.509,54.5162
3/15/2022,16:30,12.606,54.6908
3/15/2022,17:00,12.606,54.6908
3/15/2022,17:30,12.63,54.734
3/15/2022,18:00,12.654,54.7772
3/15/2022,18:30,12.678,54.8204
3/15/2022,19:00,12.727,54.9086
3/15/2022,19:30,12.775,54.995
3/15/2022,20:00,12.727,54.9086
3/15/2022,20:30,12.678,54.8204
3/15/2022,21:00,12.582,54.6476
3/15/2022,21:30,12.461,54.4298
3/15/2022,22:00,12.389,54.3002
